"Dam_Founder","Sire_Founder","PupGeno","WeanDate","YearMonth","litterorder","litternum","First_Litter","Males","Females","Weaned","Male_Prop"
"CAST","CAST","CASTxCAST","4/20/11","YearMonth_2011-04","order02",1,0,0,4,4,0
"CAST","CAST","CASTxCAST","3/30/11","YearMonth_2011-03","order01",0,1,1,3,4,0.25
"CAST","CAST","CASTxCAST","6/1/11","YearMonth_2011-06","order02",1,0,2,0,2,1
"CAST","CAST","CASTxCAST","4/13/11","YearMonth_2011-04","order01",0,1,3,1,4,0.75
"PWK","WSB","PWKxWSB","4/6/11","YearMonth_2011-04","order01",0,1,4,2,6,0.666666667
"PWK","WSB","PWKxWSB","5/18/11","YearMonth_2011-05","order02",1,0,1,6,7,0.142857143
"PWK","WSB","PWKxWSB","4/20/11","YearMonth_2011-04","order01",0,1,1,2,3,0.333333333
"PWK","WSB","PWKxWSB","5/18/11","YearMonth_2011-05","order02",1,0,5,2,7,0.714285714
"PWK","WSB","PWKxWSB","5/25/11","YearMonth_2011-05","order01",0,1,2,3,5,0.4
"NOD","CAST","NODxCAST","4/13/11","YearMonth_2011-04","order01",0,1,6,3,9,0.666666667
"NOD","CAST","NODxCAST","4/27/11","YearMonth_2011-04","order01",0,1,2,0,2,1
"NZO","NZO","NZOxNZO","4/6/11","YearMonth_2011-04","order01",0,1,5,4,9,0.555555556
"NZO","NZO","NZOxNZO","5/18/11","YearMonth_2011-05","order02",1,0,1,8,9,0.111111111
"NZO","NZO","NZOxNZO","7/12/11","YearMonth_2011-07","order03",2,0,2,4,6,0.333333333
"NZO","NZO","NZOxNZO","8/30/11","YearMonth_2011-08","order04",3,0,1,3,4,0.25
"NZO","NZO","NZOxNZO","9/21/11","YearMonth_2011-09","order05",4,0,2,4,6,0.333333333
"NZO","NZO","NZOxNZO","4/6/11","YearMonth_2011-04","order01",0,1,1,0,1,1
"NZO","NZO","NZOxNZO","6/15/11","YearMonth_2011-06","order02",1,0,2,4,6,0.333333333
"NZO","NZO","NZOxNZO","7/5/11","YearMonth_2011-07","order03",2,0,1,3,4,0.25
"NZO","NZO","NZOxNZO","8/16/11","YearMonth_2011-08","order04",3,0,6,3,9,0.666666667
"NZO","NZO","NZOxNZO","10/11/11","YearMonth_2011-10","order05",4,0,2,2,4,0.5
"NZO","NZO","NZOxNZO","10/31/11","YearMonth_2011-10","order06",5,0,3,1,4,0.75
"PWK","PWK","PWKxPWK","3/2/11","YearMonth_2011-03","order01",0,1,2,3,5,0.4
"PWK","PWK","PWKxPWK","3/31/11","YearMonth_2011-03","order02",1,0,3,4,7,0.428571429
"PWK","PWK","PWKxPWK","4/28/11","YearMonth_2011-04","order03",2,0,4,1,5,0.8
"PWK","PWK","PWKxPWK","6/3/11","YearMonth_2011-06","order04",3,0,2,2,4,0.5
"PWK","PWK","PWKxPWK","7/5/11","YearMonth_2011-07","order05",4,0,2,4,6,0.333333333
"PWK","PWK","PWKxPWK","8/3/11","YearMonth_2011-08","order06",5,0,1,0,1,1
"PWK","PWK","PWKxPWK","6/1/11","YearMonth_2011-06","order01",0,1,3,2,5,0.6
"PWK","PWK","PWKxPWK","7/19/11","YearMonth_2011-07","order02",1,0,0,4,4,0
"PWK","PWK","PWKxPWK","9/14/11","YearMonth_2011-09","order03",2,0,2,2,4,0.5
"PWK","PWK","PWKxPWK","5/11/11","YearMonth_2011-05","order01",0,0,1,2,3,0.333333333
"PWK","PWK","PWKxPWK","6/8/11","YearMonth_2011-06","order02",1,0,0,6,6,0
"PWK","PWK","PWKxPWK","7/12/11","YearMonth_2011-07","order03",2,0,3,2,5,0.6
"PWK","PWK","PWKxPWK","8/23/11","YearMonth_2011-08","order04",3,0,4,2,6,0.666666667
"PWK","PWK","PWKxPWK","10/5/11","YearMonth_2011-10","order05",4,0,1,4,5,0.2
"NOD","NOD","NODxNOD","5/18/11","YearMonth_2011-05","order01",0,1,3,5,8,0.375
"WSB","CAST","WSBxCAST","5/11/11","YearMonth_2011-05","order01",0,0,1,1,2,0.5
"WSB","CAST","WSBxCAST","6/15/11","YearMonth_2011-06","order02",1,0,0,4,4,0
"WSB","CAST","WSBxCAST","10/18/11","YearMonth_2011-10","order03",2,0,2,3,5,0.4
"PWK","PWK","PWKxPWK","4/27/11","YearMonth_2011-04","order01",0,1,4,2,6,0.666666667
"CAST","CAST","CASTxCAST","7/19/11","YearMonth_2011-07","order01",0,1,1,3,4,0.25
"CAST","CAST","CASTxCAST","6/22/11","YearMonth_2011-06","order01",0,1,4,2,6,0.666666667
"CAST","CAST","CASTxCAST","7/19/11","YearMonth_2011-07","order02",1,0,3,1,4,0.75
"CAST","CAST","CASTxCAST","9/6/11","YearMonth_2011-09","order03",2,0,4,3,7,0.571428571
"CAST","PWK","CASTxPWK","4/28/11","YearMonth_2011-04","order01",0,1,1,4,5,0.2
"CAST","PWK","CASTxPWK","5/26/11","YearMonth_2011-05","order02",1,0,1,5,6,0.166666667
"CAST","PWK","CASTxPWK","6/23/11","YearMonth_2011-06","order03",2,0,5,1,6,0.833333333
"CAST","PWK","CASTxPWK","7/20/11","YearMonth_2011-07","order04",3,0,3,1,4,0.75
"CAST","PWK","CASTxPWK","8/16/11","YearMonth_2011-08","order05",4,0,1,3,4,0.25
"CAST","PWK","CASTxPWK","9/14/11","YearMonth_2011-09","order06",5,0,1,3,4,0.25
"CAST","PWK","CASTxPWK","4/28/11","YearMonth_2011-04","order01",0,1,3,2,5,0.6
"CAST","PWK","CASTxPWK","5/18/11","YearMonth_2011-05","order02",1,0,3,1,4,0.75
"CAST","PWK","CASTxPWK","6/8/11","YearMonth_2011-06","order03",2,0,2,4,6,0.333333333
"CAST","PWK","CASTxPWK","7/5/11","YearMonth_2011-07","order04",3,0,3,3,6,0.5
"CAST","PWK","CASTxPWK","7/27/11","YearMonth_2011-07","order05",4,0,2,3,5,0.4
"CAST","PWK","CASTxPWK","8/24/11","YearMonth_2011-08","order06",5,0,4,3,7,0.571428571
"PWK","PWK","PWKxPWK","4/28/11","YearMonth_2011-04","order01",0,1,5,4,9,0.555555556
"PWK","PWK","PWKxPWK","5/26/11","YearMonth_2011-05","order02",1,0,5,2,7,0.714285714
"PWK","PWK","PWKxPWK","6/23/11","YearMonth_2011-06","order03",2,0,3,4,7,0.428571429
"PWK","PWK","PWKxPWK","8/3/11","YearMonth_2011-08","order04",3,0,2,3,5,0.4
"PWK","PWK","PWKxPWK","8/24/11","YearMonth_2011-08","order05",4,0,4,2,6,0.666666667
"PWK","PWK","PWKxPWK","10/6/11","YearMonth_2011-10","order06",5,0,3,4,7,0.428571429
"PWK","PWK","PWKxPWK","10/26/11","YearMonth_2011-10","order07",6,0,4,2,6,0.666666667
"PWK","PWK","PWKxPWK","11/23/11","YearMonth_2011-11","order08",7,0,2,3,5,0.4
"PWK","PWK","PWKxPWK","12/7/11","YearMonth_2011-12","order09",8,0,3,3,6,0.5
"PWK","PWK","PWKxPWK","5/5/11","YearMonth_2011-05","order01",0,1,1,6,7,0.142857143
"PWK","PWK","PWKxPWK","5/26/11","YearMonth_2011-05","order02",1,0,1,3,4,0.25
"PWK","PWK","PWKxPWK","6/23/11","YearMonth_2011-06","order03",2,0,2,3,5,0.4
"PWK","PWK","PWKxPWK","8/3/11","YearMonth_2011-08","order04",3,0,4,3,7,0.571428571
"PWK","PWK","PWKxPWK","8/24/11","YearMonth_2011-08","order05",4,0,4,0,4,1
"PWK","PWK","PWKxPWK","9/14/11","YearMonth_2011-09","order06",5,0,2,2,4,0.5
"PWK","PWK","PWKxPWK","10/6/11","YearMonth_2011-10","order07",6,0,1,2,3,0.333333333
"PWK","PWK","PWKxPWK","11/30/11","YearMonth_2011-11","order08",7,0,5,2,7,0.714285714
"PWK","PWK","PWKxPWK","4/28/11","YearMonth_2011-04","order01",0,1,5,4,9,0.555555556
"PWK","PWK","PWKxPWK","5/26/11","YearMonth_2011-05","order02",1,0,5,2,7,0.714285714
"PWK","PWK","PWKxPWK","7/5/11","YearMonth_2011-07","order03",2,0,4,5,9,0.444444444
"PWK","PWK","PWKxPWK","7/27/11","YearMonth_2011-07","order04",3,0,4,4,8,0.5
"PWK","PWK","PWKxPWK","9/14/11","YearMonth_2011-09","order05",4,0,2,3,5,0.4
"PWK","PWK","PWKxPWK","10/6/11","YearMonth_2011-10","order06",5,0,1,5,6,0.166666667
"PWK","PWK","PWKxPWK","11/16/11","YearMonth_2011-11","order07",6,0,5,4,9,0.555555556
"PWK","CAST","PWKxCAST","4/28/11","YearMonth_2011-04","order01",0,1,1,7,8,0.125
"PWK","CAST","PWKxCAST","4/21/11","YearMonth_2011-04","order01",0,1,2,3,5,0.4
"PWK","CAST","PWKxCAST","6/29/11","YearMonth_2011-06","order02",1,0,1,2,3,0.333333333
"PWK","CAST","PWKxCAST","8/10/11","YearMonth_2011-08","order03",2,0,3,2,5,0.6
"PWK","CAST","PWKxCAST","5/5/11","YearMonth_2011-05","order01",0,1,7,2,9,0.777777778
"PWK","CAST","PWKxCAST","6/23/11","YearMonth_2011-06","order02",1,0,3,5,8,0.375
"PWK","CAST","PWKxCAST","8/10/11","YearMonth_2011-08","order03",2,0,3,3,6,0.5
"PWK","CAST","PWKxCAST","4/21/11","YearMonth_2011-04","order01",0,1,3,1,4,0.75
"PWK","CAST","PWKxCAST","6/23/11","YearMonth_2011-06","order02",1,0,4,4,8,0.5
"WSB","WSB","WSBxWSB","3/16/11","YearMonth_2011-03","order01",0,1,0,1,1,0
"WSB","WSB","WSBxWSB","4/6/11","YearMonth_2011-04","order02",1,0,1,1,2,0.5
"WSB","WSB","WSBxWSB","6/22/11","YearMonth_2011-06","order03",2,0,3,2,5,0.6
"WSB","WSB","WSBxWSB","8/2/11","YearMonth_2011-08","order04",3,0,3,0,3,1
"WSB","WSB","WSBxWSB","8/23/11","YearMonth_2011-08","order05",4,0,2,2,4,0.5
"WSB","WSB","WSBxWSB","9/14/11","YearMonth_2011-09","order06",5,0,4,0,4,1
"WSB","WSB","WSBxWSB","12/7/11","YearMonth_2011-12","order07",6,0,0,2,2,0
"CAST","CAST","CASTxCAST","4/13/11","YearMonth_2011-04","order01",0,1,6,1,7,0.857142857
"CAST","CAST","CASTxCAST","5/11/11","YearMonth_2011-05","order02",1,0,2,1,3,0.666666667
"CAST","CAST","CASTxCAST","7/19/11","YearMonth_2011-07","order03",2,0,2,4,6,0.333333333
"CAST","CAST","CASTxCAST","8/9/11","YearMonth_2011-08","order01",0,1,4,1,5,0.8
"CAST","CAST","CASTxCAST","7/26/11","YearMonth_2011-07","order01",0,1,2,3,5,0.4
"CAST","CAST","CASTxCAST","8/23/11","YearMonth_2011-08","order02",1,0,1,2,3,0.333333333
"129","129","129x129","5/11/11","YearMonth_2011-05","order01",0,1,3,4,7,0.428571429
"129","129","129x129","6/15/11","YearMonth_2011-06","order02",1,0,2,1,3,0.666666667
"129","129","129x129","7/12/11","YearMonth_2011-07","order03",2,0,2,3,5,0.4
"129","129","129x129","8/9/11","YearMonth_2011-08","order04",3,0,0,3,3,0
"129","129","129x129","9/6/11","YearMonth_2011-09","order05",4,0,1,3,4,0.25
"129","129","129x129","10/31/11","YearMonth_2011-10","order06",5,0,2,3,5,0.4
"129","129","129x129","11/29/11","YearMonth_2011-11","order07",6,0,1,0,1,1
"CAST","CAST","CASTxCAST","4/20/11","YearMonth_2011-04","order01",0,1,2,1,3,0.666666667
"CAST","CAST","CASTxCAST","5/18/11","YearMonth_2011-05","order02",1,0,1,3,4,0.25
"CAST","CAST","CASTxCAST","7/12/11","YearMonth_2011-07","order03",2,0,2,2,4,0.5
"CAST","CAST","CASTxCAST","4/27/11","YearMonth_2011-04","order01",0,1,1,1,2,0.5
"CAST","CAST","CASTxCAST","4/20/11","YearMonth_2011-04","order01",0,1,0,5,5,0
"CAST","CAST","CASTxCAST","5/18/11","YearMonth_2011-05","order02",1,0,0,5,5,0
"CAST","CAST","CASTxCAST","6/15/11","YearMonth_2011-06","order03",2,0,4,1,5,0.8
"CAST","CAST","CASTxCAST","7/5/11","YearMonth_2011-07","order04",3,0,1,2,3,0.333333333
"PWK","PWK","PWKxPWK","3/16/11","YearMonth_2011-03","order01",0,1,3,0,3,1
"PWK","PWK","PWKxPWK","4/27/11","YearMonth_2011-04","order02",1,0,4,5,9,0.444444444
"PWK","PWK","PWKxPWK","6/8/11","YearMonth_2011-06","order03",2,0,5,1,6,0.833333333
"PWK","PWK","PWKxPWK","7/12/11","YearMonth_2011-07","order04",3,0,4,1,5,0.8
"PWK","PWK","PWKxPWK","8/9/11","YearMonth_2011-08","order05",4,0,3,3,6,0.5
"PWK","PWK","PWKxPWK","9/21/11","YearMonth_2011-09","order06",5,0,1,1,2,0.5
"PWK","PWK","PWKxPWK","10/11/11","YearMonth_2011-10","order07",6,0,5,2,7,0.714285714
"129","129","129x129","4/27/11","YearMonth_2011-04","order01",0,1,3,1,4,0.75
"129","129","129x129","5/25/11","YearMonth_2011-05","order02",1,0,1,3,4,0.25
"129","129","129x129","7/12/11","YearMonth_2011-07","order03",2,0,3,1,4,0.75
"129","129","129x129","8/9/11","YearMonth_2011-08","order04",3,0,1,3,4,0.25
"129","129","129x129","9/6/11","YearMonth_2011-09","order05",4,0,4,5,9,0.444444444
"129","129","129x129","9/28/11","YearMonth_2011-09","order06",5,0,0,6,6,0
"129","129","129x129","10/31/11","YearMonth_2011-10","order07",6,0,4,2,6,0.666666667
"129","129","129x129","11/22/11","YearMonth_2011-11","order08",7,0,4,2,6,0.666666667
"129","129","129x129","4/27/11","YearMonth_2011-04","order01",0,1,3,4,7,0.428571429
"129","129","129x129","5/25/11","YearMonth_2011-05","order02",1,0,3,1,4,0.75
"129","129","129x129","6/15/11","YearMonth_2011-06","order03",2,0,2,6,8,0.25
"129","129","129x129","7/12/11","YearMonth_2011-07","order04",3,0,3,0,3,1
"129","129","129x129","8/30/11","YearMonth_2011-08","order05",4,0,2,3,5,0.4
"129","129","129x129","4/27/11","YearMonth_2011-04","order01",0,1,1,3,4,0.25
"129","129","129x129","5/25/11","YearMonth_2011-05","order02",1,0,2,0,2,1
"129","129","129x129","6/15/11","YearMonth_2011-06","order03",2,0,3,3,6,0.5
"129","129","129x129","8/9/11","YearMonth_2011-08","order04",3,0,1,1,2,0.5
"129","129","129x129","9/6/11","YearMonth_2011-09","order05",4,0,0,2,2,0
"129","129","129x129","10/5/11","YearMonth_2011-10","order06",5,0,2,3,5,0.4
"129","129","129x129","4/27/11","YearMonth_2011-04","order01",0,1,3,3,6,0.5
"129","129","129x129","6/15/11","YearMonth_2011-06","order02",1,0,4,3,7,0.571428571
"129","129","129x129","7/19/11","YearMonth_2011-07","order03",2,0,1,2,3,0.333333333
"129","129","129x129","8/16/11","YearMonth_2011-08","order04",3,0,2,1,3,0.666666667
"129","129","129x129","9/14/11","YearMonth_2011-09","order05",4,0,3,1,4,0.75
"129","129","129x129","4/27/11","YearMonth_2011-04","order01",0,1,3,4,7,0.428571429
"129","129","129x129","6/8/11","YearMonth_2011-06","order02",1,0,3,4,7,0.428571429
"129","129","129x129","7/5/11","YearMonth_2011-07","order03",2,0,4,0,4,1
"B6","NZO","B6xNZO","5/3/11","YearMonth_2011-05","order01",0,0,2,3,5,0.4
"B6","NZO","B6xNZO","5/25/11","YearMonth_2011-05","order02",1,0,1,1,2,0.5
"B6","B6","B6xB6","6/22/11","YearMonth_2011-06","order01",0,0,7,3,10,0.7
"B6","B6","B6xB6","8/2/11","YearMonth_2011-08","order02",1,0,6,4,10,0.6
"B6","B6","B6xB6","9/21/11","YearMonth_2011-09","order03",2,0,4,2,6,0.666666667
"B6","B6","B6xB6","10/31/11","YearMonth_2011-10","order04",3,0,2,0,2,1
"B6","B6","B6xB6","6/2/11","YearMonth_2011-06","order01",0,1,0,1,1,0
"B6","B6","B6xB6","6/22/11","YearMonth_2011-06","order02",1,0,0,5,5,0
"B6","B6","B6xB6","8/23/11","YearMonth_2011-08","order03",2,0,1,3,4,0.25
"B6","B6","B6xB6","9/14/11","YearMonth_2011-09","order04",3,0,3,5,8,0.375
"129","CAST","129xCAST","7/5/11","YearMonth_2011-07","order01",0,1,1,1,2,0.5
"129","CAST","129xCAST","4/27/11","YearMonth_2011-04","order01",0,1,2,2,4,0.5
"NZO","NZO","NZOxNZO","5/25/11","YearMonth_2011-05","order01",0,1,4,1,5,0.8
"PWK","PWK","PWKxPWK","5/26/11","YearMonth_2011-05","order01",0,1,2,4,6,0.333333333
"PWK","PWK","PWKxPWK","9/14/11","YearMonth_2011-09","order02",1,0,3,3,6,0.5
"PWK","PWK","PWKxPWK","10/6/11","YearMonth_2011-10","order03",2,0,1,2,3,0.333333333
"PWK","PWK","PWKxPWK","11/2/11","YearMonth_2011-11","order04",3,0,3,3,6,0.5
"PWK","PWK","PWKxPWK","12/7/11","YearMonth_2011-12","order05",4,0,0,4,4,0
"PWK","PWK","PWKxPWK","6/3/11","YearMonth_2011-06","order01",0,1,3,4,7,0.428571429
"PWK","PWK","PWKxPWK","8/3/11","YearMonth_2011-08","order02",1,0,2,2,4,0.5
"PWK","PWK","PWKxPWK","9/21/11","YearMonth_2011-09","order03",2,0,3,0,3,1
"PWK","PWK","PWKxPWK","11/2/11","YearMonth_2011-11","order04",3,0,2,3,5,0.4
"PWK","PWK","PWKxPWK","12/7/11","YearMonth_2011-12","order05",4,0,4,2,6,0.666666667
"B6","WSB","B6xWSB","5/11/11","YearMonth_2011-05","order01",0,1,4,7,11,0.363636364
"B6","WSB","B6xWSB","5/25/11","YearMonth_2011-05","order01",0,1,4,2,6,0.666666667
"WSB","CAST","WSBxCAST","7/5/11","YearMonth_2011-07","order01",0,1,2,2,4,0.5
"WSB","CAST","WSBxCAST","6/1/11","YearMonth_2011-06","order01",0,1,1,3,4,0.25
"WSB","CAST","WSBxCAST","9/6/11","YearMonth_2011-09","order02",1,0,3,3,6,0.5
"WSB","CAST","WSBxCAST","10/18/11","YearMonth_2011-10","order03",2,0,3,0,3,1
"B6","B6","B6xB6","6/2/11","YearMonth_2011-06","order01",0,1,1,2,3,0.333333333
"B6","B6","B6xB6","7/19/11","YearMonth_2011-07","order02",1,0,1,3,4,0.25
"B6","B6","B6xB6","8/30/11","YearMonth_2011-08","order03",2,0,2,1,3,0.666666667
"B6","B6","B6xB6","6/2/11","YearMonth_2011-06","order01",0,1,5,3,8,0.625
"B6","B6","B6xB6","6/29/11","YearMonth_2011-06","order02",1,0,1,3,4,0.25
"B6","B6","B6xB6","8/9/11","YearMonth_2011-08","order03",2,0,2,6,8,0.25
"B6","B6","B6xB6","9/6/11","YearMonth_2011-09","order04",3,0,2,4,6,0.333333333
"AJ","AJ","AJxAJ","7/12/11","YearMonth_2011-07","order01",0,1,1,1,2,0.5
"AJ","AJ","AJxAJ","8/30/11","YearMonth_2011-08","order02",1,0,0,3,3,0
"WSB","WSB","WSBxWSB","4/13/11","YearMonth_2011-04","order01",0,1,3,2,5,0.6
"WSB","WSB","WSBxWSB","6/9/11","YearMonth_2011-06","order01",0,0,6,0,6,1
"WSB","WSB","WSBxWSB","8/30/11","YearMonth_2011-08","order02",1,0,3,0,3,1
"WSB","B6","WSBxB6","6/29/11","YearMonth_2011-06","order01",0,1,3,3,6,0.5
"WSB","B6","WSBxB6","6/22/11","YearMonth_2011-06","order01",0,1,3,2,5,0.6
"B6","WSB","B6xWSB","6/7/11","YearMonth_2011-06","order01",0,1,5,3,8,0.625
"129","129","129x129","6/22/11","YearMonth_2011-06","order01",0,0,2,0,2,1
"129","129","129x129","7/12/11","YearMonth_2011-07","order02",1,0,2,3,5,0.4
"129","129","129x129","8/9/11","YearMonth_2011-08","order03",2,0,3,4,7,0.428571429
"129","129","129x129","8/30/11","YearMonth_2011-08","order04",3,0,1,3,4,0.25
"129","129","129x129","9/21/11","YearMonth_2011-09","order05",4,0,3,6,9,0.333333333
"CAST","CAST","CASTxCAST","6/29/11","YearMonth_2011-06","order01",0,0,2,2,4,0.5
"CAST","CAST","CASTxCAST","7/26/11","YearMonth_2011-07","order02",1,0,2,1,3,0.666666667
"CAST","CAST","CASTxCAST","6/23/11","YearMonth_2011-06","order01",0,1,5,1,6,0.833333333
"CAST","CAST","CASTxCAST","7/13/11","YearMonth_2011-07","order02",1,0,4,4,8,0.5
"CAST","CAST","CASTxCAST","8/3/11","YearMonth_2011-08","order03",2,0,5,2,7,0.714285714
"CAST","CAST","CASTxCAST","9/14/11","YearMonth_2011-09","order04",3,0,5,6,11,0.454545455
"CAST","CAST","CASTxCAST","10/13/11","YearMonth_2011-10","order05",4,0,2,5,7,0.285714286
"CAST","CAST","CASTxCAST","11/23/11","YearMonth_2011-11","order06",5,0,5,4,9,0.555555556
"CAST","CAST","CASTxCAST","1/4/12","YearMonth_2012-01","order07",6,0,2,6,8,0.25
"CAST","CAST","CASTxCAST","1/25/12","YearMonth_2012-01","order08",7,0,3,6,9,0.333333333
"CAST","CAST","CASTxCAST","6/29/11","YearMonth_2011-06","order01",0,1,4,2,6,0.666666667
"CAST","CAST","CASTxCAST","7/20/11","YearMonth_2011-07","order02",1,0,2,4,6,0.333333333
"CAST","CAST","CASTxCAST","8/10/11","YearMonth_2011-08","order03",2,0,4,1,5,0.8
"CAST","CAST","CASTxCAST","9/21/11","YearMonth_2011-09","order04",3,0,1,6,7,0.142857143
"CAST","CAST","CASTxCAST","11/2/11","YearMonth_2011-11","order05",4,0,5,3,8,0.625
"CAST","CAST","CASTxCAST","11/23/11","YearMonth_2011-11","order06",5,0,2,2,4,0.5
"CAST","CAST","CASTxCAST","1/4/12","YearMonth_2012-01","order07",6,0,4,4,8,0.5
"CAST","CAST","CASTxCAST","1/25/12","YearMonth_2012-01","order08",7,0,4,3,7,0.571428571
"CAST","CAST","CASTxCAST","9/21/11","YearMonth_2011-09","order01",0,1,4,1,5,0.8
"CAST","CAST","CASTxCAST","10/18/11","YearMonth_2011-10","order02",1,0,2,2,4,0.5
"CAST","CAST","CASTxCAST","6/22/11","YearMonth_2011-06","order01",0,0,0,4,4,0
"CAST","CAST","CASTxCAST","8/9/11","YearMonth_2011-08","order02",1,0,1,1,2,0.5
"CAST","CAST","CASTxCAST","9/6/11","YearMonth_2011-09","order03",2,0,1,0,1,1
"PWK","CAST","PWKxCAST","6/3/11","YearMonth_2011-06","order01",0,0,0,3,3,0
"PWK","CAST","PWKxCAST","7/20/11","YearMonth_2011-07","order02",1,0,3,7,10,0.3
"129","NOD","129xNOD","6/8/11","YearMonth_2011-06","order01",0,1,3,2,5,0.6
"PWK","B6","PWKxB6","6/15/11","YearMonth_2011-06","order01",0,1,1,1,2,0.5
"PWK","B6","PWKxB6","7/5/11","YearMonth_2011-07","order01",0,1,4,3,7,0.571428571
"PWK","B6","PWKxB6","6/15/11","YearMonth_2011-06","order01",0,1,4,3,7,0.571428571
"CAST","B6","CASTxB6","7/12/11","YearMonth_2011-07","order01",0,1,3,0,3,1
"CAST","B6","CASTxB6","6/22/11","YearMonth_2011-06","order01",0,1,3,4,7,0.428571429
"CAST","B6","CASTxB6","7/19/11","YearMonth_2011-07","order02",1,0,3,4,7,0.428571429
"CAST","B6","CASTxB6","8/9/11","YearMonth_2011-08","order03",2,0,4,1,5,0.8
"CAST","B6","CASTxB6","7/5/11","YearMonth_2011-07","order01",0,1,4,3,7,0.571428571
"CAST","B6","CASTxB6","6/29/11","YearMonth_2011-06","order01",0,1,1,2,3,0.333333333
"CAST","B6","CASTxB6","7/19/11","YearMonth_2011-07","order02",1,0,3,4,7,0.428571429
"CAST","B6","CASTxB6","8/9/11","YearMonth_2011-08","order03",2,0,1,4,5,0.2
"CAST","CAST","CASTxCAST","9/6/11","YearMonth_2011-09","order01",0,1,1,2,3,0.333333333
"CAST","CAST","CASTxCAST","10/11/11","YearMonth_2011-10","order02",1,0,4,1,5,0.8
"CAST","CAST","CASTxCAST","9/21/11","YearMonth_2011-09","order01",0,1,0,1,1,0
"CAST","CAST","CASTxCAST","11/7/11","YearMonth_2011-11","order02",1,0,4,1,5,0.8
"CAST","CAST","CASTxCAST","8/2/11","YearMonth_2011-08","order01",0,1,0,2,2,0
"CAST","CAST","CASTxCAST","8/23/11","YearMonth_2011-08","order02",1,0,5,1,6,0.833333333
"CAST","NZO","CASTxNZO","6/15/11","YearMonth_2011-06","order01",0,1,2,3,5,0.4
"CAST","NZO","CASTxNZO","7/5/11","YearMonth_2011-07","order02",1,0,4,1,5,0.8
"CAST","NZO","CASTxNZO","8/16/11","YearMonth_2011-08","order03",2,0,4,3,7,0.571428571
"CAST","NZO","CASTxNZO","9/21/11","YearMonth_2011-09","order04",3,0,4,2,6,0.666666667
"CAST","NZO","CASTxNZO","10/18/11","YearMonth_2011-10","order05",4,0,3,1,4,0.75
"CAST","NZO","CASTxNZO","6/8/11","YearMonth_2011-06","order01",0,1,2,2,4,0.5
"CAST","NZO","CASTxNZO","7/5/11","YearMonth_2011-07","order02",1,0,3,2,5,0.6
"CAST","NZO","CASTxNZO","8/30/11","YearMonth_2011-08","order03",2,0,2,3,5,0.4
"CAST","PWK","CASTxPWK","6/29/11","YearMonth_2011-06","order01",0,1,3,3,6,0.5
"CAST","PWK","CASTxPWK","7/27/11","YearMonth_2011-07","order02",1,0,2,3,5,0.4
"CAST","PWK","CASTxPWK","8/24/11","YearMonth_2011-08","order03",2,0,3,2,5,0.6
"CAST","PWK","CASTxPWK","7/5/11","YearMonth_2011-07","order01",0,1,1,4,5,0.2
"CAST","PWK","CASTxPWK","7/27/11","YearMonth_2011-07","order02",1,0,4,1,5,0.8
"CAST","PWK","CASTxPWK","8/24/11","YearMonth_2011-08","order03",2,0,4,1,5,0.8
"CAST","PWK","CASTxPWK","7/27/11","YearMonth_2011-07","order01",0,1,3,2,5,0.6
"CAST","PWK","CASTxPWK","8/16/11","YearMonth_2011-08","order02",1,0,1,5,6,0.166666667
"CAST","PWK","CASTxPWK","6/29/11","YearMonth_2011-06","order01",0,1,2,3,5,0.4
"CAST","PWK","CASTxPWK","8/16/11","YearMonth_2011-08","order02",1,0,2,4,6,0.333333333
"PWK","AJ","PWKxAJ","6/15/11","YearMonth_2011-06","order01",0,1,2,1,3,0.666666667
"PWK","AJ","PWKxAJ","7/5/11","YearMonth_2011-07","order02",1,0,5,2,7,0.714285714
"PWK","NZO","PWKxNZO","6/15/11","YearMonth_2011-06","order01",0,1,5,4,9,0.555555556
"PWK","NZO","PWKxNZO","6/22/11","YearMonth_2011-06","order01",0,0,3,4,7,0.428571429
"PWK","PWK","PWKxPWK","6/20/11","YearMonth_2011-06","order01",0,1,3,1,4,0.75
"PWK","PWK","PWKxPWK","7/5/11","YearMonth_2011-07","order02",1,0,1,3,4,0.25
"PWK","PWK","PWKxPWK","8/2/11","YearMonth_2011-08","order03",2,0,3,2,5,0.6
"PWK","PWK","PWKxPWK","9/6/11","YearMonth_2011-09","order04",3,0,2,2,4,0.5
"PWK","PWK","PWKxPWK","10/19/11","YearMonth_2011-10","order05",4,0,1,2,3,0.333333333
"PWK","PWK","PWKxPWK","6/22/11","YearMonth_2011-06","order01",0,1,3,2,5,0.6
"PWK","PWK","PWKxPWK","8/2/11","YearMonth_2011-08","order02",1,0,4,3,7,0.571428571
"PWK","PWK","PWKxPWK","7/26/11","YearMonth_2011-07","order01",0,1,3,4,7,0.428571429
"PWK","PWK","PWKxPWK","11/8/11","YearMonth_2011-11","order02",1,0,2,2,4,0.5
"129","CAST","129xCAST","9/6/11","YearMonth_2011-09","order01",0,1,3,3,6,0.5
"129","CAST","129xCAST","8/2/11","YearMonth_2011-08","order01",0,1,2,3,5,0.4
"129","CAST","129xCAST","8/30/11","YearMonth_2011-08","order02",1,0,6,3,9,0.666666667
"129","CAST","129xCAST","10/11/11","YearMonth_2011-10","order03",2,0,3,4,7,0.428571429
